ID,W,X4,S6_2
626,1.07254270103475,Vilniaus apskritis,0
627,1.07254270103475,Vilniaus apskritis,0
628,1.0116023321306,Utenos apskritis,1
629,1.07885505428497,Kauno apskritis,0
630,1.07885505428497,Kauno apskritis,0
631,1.10405661132121,Kauno apskritis,0
632,1.1337834556303,Alytaus apskritis,0
633,0.855990838505168,Vilniaus apskritis,0
634,0.807354642084502,Utenos apskritis,0
635,0.881141928960267,Kauno apskritis,0
636,0.881141928960267,Kauno apskritis,0
637,0.904866771208224,Alytaus apskritis,0
638,0.904866771208224,Alytaus apskritis,1
639,0.84147805002582,Marijampolės apskritis,0
640,0.87012817118539,Šiaulių apskritis,0
641,0.789636668370765,Telšių apskritis,0
642,0.897023813147646,Klaipėdos apskritis,0
643,0.856918489344878,Klaipėdos apskritis,0
644,0.897023813147646,Klaipėdos apskritis,0
645,0.897023813147646,Klaipėdos apskritis,0
646,1.15637389423536,Vilniaus apskritis,0
647,1.15637389423536,Vilniaus apskritis,0
648,0.623178641961812,Alytaus apskritis,1
649,1.16763764418256,Panevėžio apskritis,0
650,1.06673481556126,Telšių apskritis,1
651,1.21180610045178,Klaipėdos apskritis,0
652,0.981395195799032,Kauno apskritis,0
653,0.991766722265957,Šiaulių apskritis,0
654,1.02242220907293,Klaipėdos apskritis,0
655,1.12354843841655,Kauno apskritis,0
656,0.61663262171775,Alytaus apskritis,0
657,0.990210758438075,Vilniaus apskritis,0
658,1.01930555622654,Kauno apskritis,0
659,1.01930555622654,Kauno apskritis,0
660,1.01930555622654,Kauno apskritis,0
661,1.00656483407283,Šiaulių apskritis,0
662,0.790282136640805,Vilniaus apskritis,0
663,0.745379416312013,Utenos apskritis,0
664,0.8135025457966,Kauno apskritis,0
665,0.776883398042032,Marijampolės apskritis,0
666,0.797979941320789,Panevėžio apskritis,0
667,1.00694687320348,Utenos apskritis,0
668,0.927225183734233,Kauno apskritis,1
669,1.09058668623546,Telšių apskritis,1
670,1.2549759114363,Vilniaus apskritis,0
671,1.27578037402067,Kauno apskritis,0
672,1.31013089931277,Alytaus apskritis,0
673,1.29877530308123,Klaipėdos apskritis,0
674,1.07254270103475,Vilniaus apskritis,0
675,1.08298988671784,Panevėžio apskritis,1
676,1.09025655064178,Šiaulių apskritis,0
677,0.855990838505168,Vilniaus apskritis,0
678,0.807354642084502,Utenos apskritis,1
679,0.84147805002582,Marijampolės apskritis,0
680,1.17093962426804,Vilniaus apskritis,0
681,1.19035096864497,Kauno apskritis,0
682,1.1754722790663,Šiaulių apskritis,0
683,1.21180610045178,Klaipėdos apskritis,0
684,0.991766722265957,Šiaulių apskritis,1
685,1.12354843841655,Kauno apskritis,0
686,1.05552957323183,Telšių apskritis,0
687,1.19907699401055,Klaipėdos apskritis,0
688,0.990210758438075,Vilniaus apskritis,0
689,0.93394837480164,Utenos apskritis,0
690,1.00656483407283,Šiaulių apskritis,0
691,0.915558957893177,Tauragės apskritis,1
692,0.776883398042032,Marijampolės apskritis,0
693,0.797979941320789,Panevėžio apskritis,1
694,0.797979941320789,Panevėžio apskritis,0
695,0.828165283766322,Klaipėdos apskritis,0
696,1.09897567186114,Kauno apskritis,0
697,1.07800589767791,Panevėžio apskritis,0
698,1.04519463791872,Kauno apskritis,0
699,0.637112729570243,Alytaus apskritis,0
700,1.27578037402067,Kauno apskritis,0
701,1.27578037402067,Kauno apskritis,0
702,1.25983386693528,Šiaulių apskritis,0
703,1.07254270103475,Vilniaus apskritis,0
704,1.09025655064178,Šiaulių apskritis,0
705,0.991683911013296,Tauragės apskritis,0
706,0.855990838505168,Vilniaus apskritis,0
707,0.855990838505168,Vilniaus apskritis,0
708,0.855990838505168,Vilniaus apskritis,0
709,0.855990838505168,Vilniaus apskritis,1
710,1.15637389423536,Vilniaus apskritis,1
711,1.09067035475125,Utenos apskritis,1
712,1.0043201354411,Kauno apskritis,0
713,1.02242220907293,Klaipėdos apskritis,0
714,1.01646123145396,Klaipėdos apskritis,0
715,1.01646123145396,Klaipėdos apskritis,0
716,1.01646123145396,Klaipėdos apskritis,0
717,1.01646123145396,Klaipėdos apskritis,0
718,1.02815039332869,Vilniaus apskritis,0
719,1.04519463791872,Kauno apskritis,0
720,1.02525107038044,Panevėžio apskritis,1
721,1.00778458880747,Panevėžio apskritis,0
722,1.02525107038044,Panevėžio apskritis,0
723,1.08105440679706,Vilniaus apskritis,0
724,1.08105440679706,Vilniaus apskritis,0
725,1.08105440679706,Vilniaus apskritis,1
726,1.08105440679706,Vilniaus apskritis,0
727,1.08105440679706,Vilniaus apskritis,0
728,1.07389009400956,Kauno apskritis,0
729,1.07389009400956,Kauno apskritis,0
730,1.07389009400956,Kauno apskritis,1
731,1.09897567186114,Kauno apskritis,0
732,1.06876377301583,Klaipėdos apskritis,1
733,1.08198206430348,Šiaulių apskritis,0
734,1.06760679061456,Vilniaus apskritis,0
735,1.07389009400956,Kauno apskritis,0
736,1.07800589767791,Panevėžio apskritis,1
737,0.80092324730584,Šiaulių apskritis,0
738,1.0852391199476,Šiaulių apskritis,0
739,0.987120117939899,Tauragės apskritis,0
740,0.984848705557495,Telšių apskritis,0
741,0.984848705557495,Telšių apskritis,0
742,1.17093962426804,Vilniaus apskritis,0
743,1.17093962426804,Vilniaus apskritis,0
744,1.17093962426804,Vilniaus apskritis,1
745,1.17093962426804,Vilniaus apskritis,0
746,1.17093962426804,Vilniaus apskritis,1
747,1.16317962840586,Kauno apskritis,0
748,1.17093962426804,Vilniaus apskritis,0
749,1.19035096864497,Kauno apskritis,1
750,1.22240129790819,Alytaus apskritis,0
751,1.22240129790819,Alytaus apskritis,0
752,1.13676829920425,Marijampolės apskritis,1
753,1.15762707495384,Klaipėdos apskritis,0
754,1.21180610045178,Klaipėdos apskritis,1
755,0.912104695886083,Vilniaus apskritis,0
756,0.90606003865589,Kauno apskritis,0
757,0.90606003865589,Kauno apskritis,0
758,0.90606003865589,Kauno apskritis,0
759,0.901734871095772,Klaipėdos apskritis,0
760,0.901734871095772,Klaipėdos apskritis,0
761,0.901734871095772,Klaipėdos apskritis,0
762,0.90606003865589,Kauno apskritis,0
763,0.927225183734233,Kauno apskritis,0
764,0.927225183734233,Kauno apskritis,1
765,0.88548690500313,Marijampolės apskritis,1
766,0.912887376907923,Šiaulių apskritis,0
767,0.830934246628486,Telšių apskritis,0
768,0.987942441359892,Vilniaus apskritis,0
769,0.987942441359892,Vilniaus apskritis,1
770,0.987942441359892,Vilniaus apskritis,0
771,0.987942441359892,Vilniaus apskritis,0
772,0.987942441359892,Vilniaus apskritis,0
773,0.987942441359892,Vilniaus apskritis,0
774,0.981395195799032,Kauno apskritis,1
775,0.981395195799032,Kauno apskritis,1
776,0.976710408386022,Klaipėdos apskritis,0
777,0.976710408386022,Klaipėdos apskritis,0
778,0.988790199082235,Šiaulių apskritis,0
779,0.988790199082235,Šiaulių apskritis,1
780,0.968373083832532,Panevėžio apskritis,0
781,0.987942441359892,Vilniaus apskritis,0
782,1.0043201354411,Kauno apskritis,0
783,0.988790199082235,Šiaulių apskritis,0
784,0.578001377589774,Alytaus apskritis,0
785,1.02242220907293,Klaipėdos apskritis,1
786,1.02133668352455,Kauno apskritis,0
787,1.02133668352455,Kauno apskritis,0
788,1.01646123145396,Klaipėdos apskritis,0
789,1.02815039332869,Vilniaus apskritis,0
790,1.01536086878632,Vilniaus apskritis,0
791,1.04519463791872,Kauno apskritis,0
792,1.04519463791872,Kauno apskritis,0
793,1.0321303174145,Šiaulių apskritis,0
794,0.936652750889963,Telšių apskritis,0
795,1.06403344202861,Klaipėdos apskritis,1
796,1.04519463791872,Kauno apskritis,0
797,1.02525107038044,Panevėžio apskritis,0
798,1.0321303174145,Šiaulių apskritis,1
799,1.02946190341068,Utenos apskritis,0
800,1.09790195456474,Kauno apskritis,0
801,1.10210978636922,Panevėžio apskritis,0
802,1.14379950761593,Klaipėdos apskritis,0
803,1.1778472321341,Kauno apskritis,0
804,1.20956089693218,Alytaus apskritis,0
805,1.05796400090493,Tauragės apskritis,0
806,1.05796400090493,Tauragės apskritis,0
807,0.990210758438075,Vilniaus apskritis,0
808,1.01930555622654,Kauno apskritis,0
809,1.01930555622654,Kauno apskritis,0
810,1.04675046916182,Alytaus apskritis,0
811,0.999855983424275,Panevėžio apskritis,0
812,0.999855983424275,Panevėžio apskritis,0
814,0.790282136640805,Vilniaus apskritis,0
815,0.800236560819123,Vilniaus apskritis,0
816,0.790282136640805,Vilniaus apskritis,0
817,0.794933270818493,Kauno apskritis,0
818,0.797979941320789,Panevėžio apskritis,0
819,0.797979941320789,Panevėžio apskritis,0
820,0.803334240675515,Šiaulių apskritis,0
821,0.80092324730584,Šiaulių apskritis,0
822,1.08105440679706,Vilniaus apskritis,0
823,1.06760679061456,Vilniaus apskritis,0
824,0.987120117939899,Tauragės apskritis,0
825,1.11878383643894,Klaipėdos apskritis,0
826,1.21696685944261,Kauno apskritis,1
827,1.21696685944261,Kauno apskritis,0
828,1.16218609757701,Marijampolės apskritis,0
829,1.19374567185456,Panevėžio apskritis,0
830,1.23936482445569,Vilniaus apskritis,0
831,1.24070794376071,Klaipėdos apskritis,0
832,1.23936482445569,Vilniaus apskritis,0
833,1.27578037402067,Kauno apskritis,0
834,1.27578037402067,Kauno apskritis,0
835,1.31013089931277,Alytaus apskritis,1
836,1.25143695402002,Panevėžio apskritis,0
837,1.25983386693528,Šiaulių apskritis,0
838,1.25983386693528,Šiaulių apskritis,0
839,1.2560528117452,Šiaulių apskritis,0
840,1.14329250601343,Telšių apskritis,0
841,1.14329250601343,Telšių apskritis,0
842,1.14329250601343,Telšių apskritis,0
843,1.07254270103475,Vilniaus apskritis,0
844,1.0116023321306,Utenos apskritis,0
845,1.10405661132121,Kauno apskritis,0
846,1.054358411373,Marijampolės apskritis,0
847,1.08298988671784,Panevėžio apskritis,1
848,1.08298988671784,Panevėžio apskritis,1
849,0.989401997116528,Telšių apskritis,0
850,1.12395635580166,Klaipėdos apskritis,0
851,1.12395635580166,Klaipėdos apskritis,0
852,1.12395635580166,Klaipėdos apskritis,0
853,1.12395635580166,Klaipėdos apskritis,0
854,0.855990838505168,Vilniaus apskritis,0
855,0.855990838505168,Vilniaus apskritis,0
856,0.855990838505168,Vilniaus apskritis,0
857,0.861028695316259,Kauno apskritis,1
858,0.881141928960267,Kauno apskritis,0
859,0.881141928960267,Kauno apskritis,1
860,0.84147805002582,Marijampolės apskritis,0
861,0.84147805002582,Marijampolės apskritis,1
862,1.16763764418256,Panevėžio apskritis,0
863,1.15637389423536,Vilniaus apskritis,0
864,1.09067035475125,Utenos apskritis,0
865,1.19035096864497,Kauno apskritis,1
866,1.16763764418256,Panevėžio apskritis,0
867,1.17194441267201,Šiaulių apskritis,0
868,0.991766722265957,Šiaulių apskritis,0
869,1.09790195456474,Kauno apskritis,0
871,1.1778472321341,Kauno apskritis,0
872,1.07921368768814,Utenos apskritis,0
873,1.10522645923835,Vilniaus apskritis,1
874,1.16312483193481,Šiaulių apskritis,0
875,1.16312483193481,Šiaulių apskritis,0
876,1.16312483193481,Šiaulių apskritis,0
877,1.05796400090493,Tauragės apskritis,0
878,0.990210758438075,Vilniaus apskritis,0
879,0.990210758438075,Vilniaus apskritis,1
880,0.93394837480164,Utenos apskritis,0
881,0.999855983424275,Panevėžio apskritis,0
882,0.915558957893177,Tauragės apskritis,1
883,0.790282136640805,Vilniaus apskritis,0
884,0.790282136640805,Vilniaus apskritis,0
885,0.8135025457966,Kauno apskritis,0
886,0.8135025457966,Kauno apskritis,0
887,0.835406190298127,Alytaus apskritis,0
888,0.776883398042032,Marijampolės apskritis,0
889,0.797979941320789,Panevėžio apskritis,0
890,0.803334240675515,Šiaulių apskritis,0
891,0.729021533150682,Telšių apskritis,1
892,0.729021533150682,Telšių apskritis,0
893,0.828165283766322,Klaipėdos apskritis,0
894,0.828165283766322,Klaipėdos apskritis,0
895,1.06760679061456,Vilniaus apskritis,0
896,1.09897567186114,Kauno apskritis,0
897,1.09897567186114,Kauno apskritis,1
898,0.57534137811397,Alytaus apskritis,0
899,1.07800589767791,Panevėžio apskritis,0
900,1.18223006783537,Vilniaus apskritis,0
901,1.18223006783537,Vilniaus apskritis,0
902,1.19712148322484,Vilniaus apskritis,0
903,1.18223006783537,Vilniaus apskritis,0
904,1.21696685944261,Kauno apskritis,0
905,1.23890172156449,Klaipėdos apskritis,0
906,1.23936482445569,Vilniaus apskritis,0
907,1.23936482445569,Vilniaus apskritis,0
908,1.27578037402067,Kauno apskritis,0
909,1.27578037402067,Kauno apskritis,0
910,0.66790308225545,Alytaus apskritis,0
911,0.66790308225545,Alytaus apskritis,0
912,1.21835217018771,Marijampolės apskritis,0
913,1.14592934631206,Tauragės apskritis,0
914,1.14329250601343,Telšių apskritis,0
915,1.14329250601343,Telšių apskritis,0
916,1.14329250601343,Telšių apskritis,0
917,1.29877530308123,Klaipėdos apskritis,0
918,1.07254270103475,Vilniaus apskritis,0
919,1.07254270103475,Vilniaus apskritis,0
920,1.0116023321306,Utenos apskritis,0
921,1.10405661132121,Kauno apskritis,0
922,1.10405661132121,Kauno apskritis,0
923,1.10405661132121,Kauno apskritis,0
924,0.578001377589774,Alytaus apskritis,0
925,1.054358411373,Marijampolės apskritis,1
926,1.08298988671784,Panevėžio apskritis,0
927,0.855990838505168,Vilniaus apskritis,1
928,0.855990838505168,Vilniaus apskritis,0
929,0.881141928960267,Kauno apskritis,1
930,0.84147805002582,Marijampolės apskritis,0
931,0.864328683911464,Panevėžio apskritis,1
932,1.08298988671784,Panevėžio apskritis,0
933,0.87012817118539,Šiaulių apskritis,0
934,0.87012817118539,Šiaulių apskritis,0
935,1.15637389423536,Vilniaus apskritis,0
936,1.06673481556126,Telšių apskritis,0
937,1.21180610045178,Klaipėdos apskritis,0
938,0.975653077680991,Vilniaus apskritis,1
939,0.920217841005577,Utenos apskritis,1
940,1.0043201354411,Kauno apskritis,0
941,0.959111490892123,Marijampolės apskritis,0
942,1.02242220907293,Klaipėdos apskritis,0
943,1.09790195456474,Kauno apskritis,0
944,1.15863978924657,Vilniaus apskritis,0
945,1.15863978924657,Vilniaus apskritis,0
946,1.15863978924657,Vilniaus apskritis,0
947,1.15096130627104,Kauno apskritis,0
948,1.00268349122351,Vilniaus apskritis,0
949,1.00268349122351,Vilniaus apskritis,0
950,1.00268349122351,Vilniaus apskritis,0
951,1.00268349122351,Vilniaus apskritis,0
952,1.04675046916182,Alytaus apskritis,1
954,1.00268349122351,Vilniaus apskritis,0
955,0.996038554472113,Kauno apskritis,0
956,0.991283865532491,Klaipėdos apskritis,0
957,0.991283865532491,Klaipėdos apskritis,0
958,0.794933270818493,Kauno apskritis,0
959,0.794933270818493,Kauno apskritis,0
960,0.794933270818493,Kauno apskritis,0
961,0.791138577918779,Klaipėdos apskritis,0
962,1.08105440679706,Vilniaus apskritis,0
963,1.12856571132279,Alytaus apskritis,1
964,1.06876377301583,Klaipėdos apskritis,0
965,1.06876377301583,Klaipėdos apskritis,0
966,1.06876377301583,Klaipėdos apskritis,1
967,1.08198206430348,Šiaulių apskritis,0
968,0.912104695886083,Vilniaus apskritis,0
969,0.90606003865589,Kauno apskritis,0
970,0.90606003865589,Kauno apskritis,0
971,0.901734871095772,Klaipėdos apskritis,0
972,1.19712148322484,Vilniaus apskritis,0
973,1.19712148322484,Vilniaus apskritis,0
974,1.18918797618158,Kauno apskritis,0
975,1.18918797618158,Kauno apskritis,0
976,1.2549759114363,Vilniaus apskritis,0
977,1.2549759114363,Vilniaus apskritis,0
978,1.2549759114363,Vilniaus apskritis,0
979,1.2549759114363,Vilniaus apskritis,1
980,1.24665899425454,Kauno apskritis,0
981,1.24665899425454,Kauno apskritis,1
982,1.24665899425454,Kauno apskritis,0
983,1.24665899425454,Kauno apskritis,0
984,1.23011710259181,Panevėžio apskritis,0
985,1.25983386693528,Šiaulių apskritis,0
986,1.23011710259181,Panevėžio apskritis,0
987,1.08605249013468,Vilniaus apskritis,0
988,1.07885505428497,Kauno apskritis,0
989,1.07885505428497,Kauno apskritis,0
990,1.07885505428497,Kauno apskritis,0
991,1.06453974953041,Panevėžio apskritis,1
992,0.866772932018572,Vilniaus apskritis,0
993,0.866772932018572,Vilniaus apskritis,0
994,0.861028695316259,Kauno apskritis,1
995,0.856918489344878,Klaipėdos apskritis,0
996,0.856918489344878,Klaipėdos apskritis,0
997,0.867516713655917,Šiaulių apskritis,1
998,1.17093962426804,Vilniaus apskritis,0
999,1.16317962840586,Kauno apskritis,0
1000,1.15762707495384,Klaipėdos apskritis,0
1001,0.987942441359892,Vilniaus apskritis,0
1002,0.987942441359892,Vilniaus apskritis,0
1003,0.987942441359892,Vilniaus apskritis,0
1004,0.981395195799032,Kauno apskritis,0
1005,0.968373083832532,Panevėžio apskritis,0
1006,0.990210758438075,Vilniaus apskritis,1
1007,0.790282136640805,Vilniaus apskritis,0
1008,0.828165283766322,Klaipėdos apskritis,1
1009,1.23936482445569,Vilniaus apskritis,0
1010,1.27578037402067,Kauno apskritis,1
1011,1.27578037402067,Kauno apskritis,0
1012,1.27578037402067,Kauno apskritis,0
1013,0.66790308225545,Alytaus apskritis,0
1014,1.2560528117452,Šiaulių apskritis,0
1015,1.07254270103475,Vilniaus apskritis,0
1016,1.054358411373,Marijampolės apskritis,0
1017,1.15637389423536,Vilniaus apskritis,0
1018,1.09147815838954,Vilniaus apskritis,0
1019,1.12354843841655,Kauno apskritis,0
1020,1.00919182784337,Tauragės apskritis,0
1021,1.14422706118996,Vilniaus apskritis,0
1022,1.12482740810443,Marijampolės apskritis,1
1023,1.16312483193481,Šiaulių apskritis,0
1024,1.05552957323183,Telšių apskritis,0
1025,1.19907699401055,Klaipėdos apskritis,0
1026,1.19907699401055,Klaipėdos apskritis,0
1027,1.19907699401055,Klaipėdos apskritis,0
1028,0.990210758438075,Vilniaus apskritis,0
1029,0.990210758438075,Vilniaus apskritis,0
1030,0.990210758438075,Vilniaus apskritis,0
1031,0.93394837480164,Utenos apskritis,0
1032,0.93394837480164,Utenos apskritis,0
1033,1.01930555622654,Kauno apskritis,0
1034,1.01930555622654,Kauno apskritis,0
1035,0.533632070713123,Alytaus apskritis,0
1036,0.973422355290814,Marijampolės apskritis,0
1037,0.982822140091027,Panevėžio apskritis,0
1038,0.999855983424275,Panevėžio apskritis,0
1039,0.790282136640805,Vilniaus apskritis,1
1040,0.790282136640805,Vilniaus apskritis,0
1041,0.8135025457966,Kauno apskritis,0
1042,0.776883398042032,Marijampolės apskritis,0
1043,0.797979941320789,Panevėžio apskritis,0
1044,0.730702916827274,Tauragės apskritis,1
1045,0.729021533150682,Telšių apskritis,0
1046,1.18223006783537,Vilniaus apskritis,0
1047,1.21696685944261,Kauno apskritis,0
1048,1.21696685944261,Kauno apskritis,1
1049,1.21696685944261,Kauno apskritis,0
1050,1.11505741690598,Utenos apskritis,0
1051,1.09058668623546,Telšių apskritis,0
1052,1.23936482445569,Vilniaus apskritis,0
1053,1.23936482445569,Vilniaus apskritis,0
1054,1.21835217018771,Marijampolės apskritis,0
1055,1.29877530308123,Klaipėdos apskritis,0
1056,1.07254270103475,Vilniaus apskritis,0
1057,1.07254270103475,Vilniaus apskritis,0
1058,1.07254270103475,Vilniaus apskritis,0
1059,1.10405661132121,Kauno apskritis,0
1060,1.10405661132121,Kauno apskritis,1
1061,1.10405661132121,Kauno apskritis,0
1062,1.08298988671784,Panevėžio apskritis,0
1063,0.991683911013296,Tauragės apskritis,0
1064,0.855990838505168,Vilniaus apskritis,0
1065,0.855990838505168,Vilniaus apskritis,0
1066,0.855990838505168,Vilniaus apskritis,1
1067,0.807354642084502,Utenos apskritis,0
1068,0.881141928960267,Kauno apskritis,0
1069,0.881141928960267,Kauno apskritis,1
1070,0.864328683911464,Panevėžio apskritis,1
1071,0.87012817118539,Šiaulių apskritis,0
1072,0.897023813147646,Klaipėdos apskritis,0
1073,1.15637389423536,Vilniaus apskritis,0
1074,1.19035096864497,Kauno apskritis,0
1075,1.19035096864497,Kauno apskritis,0
1076,1.06673481556126,Telšių apskritis,1
1077,1.0313615642923,Alytaus apskritis,1
1078,1.0313615642923,Alytaus apskritis,1
1079,0.959111490892123,Marijampolės apskritis,0
1080,0.959111490892123,Marijampolės apskritis,0
1081,0.912104695886083,Vilniaus apskritis,1
1082,0.912104695886083,Vilniaus apskritis,0
1083,0.90606003865589,Kauno apskritis,0
1084,0.90606003865589,Kauno apskritis,1
1085,0.90606003865589,Kauno apskritis,0
1086,1.01646123145396,Klaipėdos apskritis,0
1087,0.987942441359892,Vilniaus apskritis,1
1088,0.987942441359892,Vilniaus apskritis,0
1089,0.987942441359892,Vilniaus apskritis,0
1090,0.981395195799032,Kauno apskritis,0
1091,0.861028695316259,Kauno apskritis,1
1092,0.988790199082235,Šiaulių apskritis,0
1093,1.04519463791872,Kauno apskritis,0
1094,0.912104695886083,Vilniaus apskritis,1
1095,0.90606003865589,Kauno apskritis,0
1096,0.912104695886083,Vilniaus apskritis,0
1097,0.912104695886083,Vilniaus apskritis,1
1098,0.90606003865589,Kauno apskritis,0
1099,0.912104695886083,Vilniaus apskritis,1
1100,0.90606003865589,Kauno apskritis,1
1101,0.901734871095772,Klaipėdos apskritis,0
1102,0.912104695886083,Vilniaus apskritis,0
1103,0.912104695886083,Vilniaus apskritis,0
1104,0.912104695886083,Vilniaus apskritis,0
1105,0.830934246628486,Telšių apskritis,0
1106,0.912104695886083,Vilniaus apskritis,1
1107,0.90606003865589,Kauno apskritis,0
1108,0.912104695886083,Vilniaus apskritis,0
1109,0.849578860954697,Utenos apskritis,0
1110,0.912104695886083,Vilniaus apskritis,1
1111,0.90606003865589,Kauno apskritis,0
1112,0.912104695886083,Vilniaus apskritis,1
1113,0.912887376907923,Šiaulių apskritis,0
1114,0.912104695886083,Vilniaus apskritis,0
1115,0.912104695886083,Vilniaus apskritis,0
1116,0.912104695886083,Vilniaus apskritis,0
1117,0.912104695886083,Vilniaus apskritis,1
1118,0.959111490892123,Marijampolės apskritis,0
1119,0.987942441359892,Vilniaus apskritis,0
1120,0.987942441359892,Vilniaus apskritis,0
1121,0.968373083832532,Panevėžio apskritis,0
1122,0.981395195799032,Kauno apskritis,0
1123,1.0043201354411,Kauno apskritis,0
1124,0.987942441359892,Vilniaus apskritis,0
1125,0.987942441359892,Vilniaus apskritis,0
1126,0.987942441359892,Vilniaus apskritis,0
1127,0.920217841005577,Utenos apskritis,0
1128,0.981395195799032,Kauno apskritis,0
1129,0.987942441359892,Vilniaus apskritis,1
1130,0.987942441359892,Vilniaus apskritis,0
1131,0.981395195799032,Kauno apskritis,1
1132,0.987942441359892,Vilniaus apskritis,0
1133,0.987942441359892,Vilniaus apskritis,1
1134,0.987942441359892,Vilniaus apskritis,0
1135,0.987942441359892,Vilniaus apskritis,0
1136,0.987942441359892,Vilniaus apskritis,1
1137,0.959111490892123,Marijampolės apskritis,1
1138,0.981395195799032,Kauno apskritis,0
1139,0.95290056370523,Šiaulių apskritis,1
1140,1.00686962736105,Telšių apskritis,0
1141,1.05552957323183,Telšių apskritis,1
1142,0.913452211291639,Telšių apskritis,0
1143,1.05552957323183,Telšių apskritis,0
1144,1.19907699401055,Klaipėdos apskritis,0
1145,0.915558957893177,Tauragės apskritis,0
1146,0.913452211291639,Telšių apskritis,0
1147,0.828165283766322,Klaipėdos apskritis,0
1148,0.984848705557495,Telšių apskritis,0
1149,1.18918797618158,Kauno apskritis,0
1150,1.21835217018771,Marijampolės apskritis,1
1151,1.14329250601343,Telšių apskritis,0
1152,1.14329250601343,Telšių apskritis,0
1153,0.991683911013296,Tauragės apskritis,0
1154,0.991683911013296,Tauragės apskritis,1
1155,0.989401997116528,Telšių apskritis,1
1156,0.989401997116528,Telšių apskritis,0
1157,0.807354642084502,Utenos apskritis,1
1158,0.789636668370765,Telšių apskritis,0
1159,0.789636668370765,Telšių apskritis,0
1160,1.06919508651977,Tauragės apskritis,0
1161,1.00686962736105,Telšių apskritis,0
1162,1.07921368768814,Utenos apskritis,0
1163,0.913452211291639,Telšių apskritis,0
1164,0.745379416312013,Utenos apskritis,0
1165,0.745379416312013,Utenos apskritis,0
1166,0.987120117939899,Tauragės apskritis,0
1167,1.11505741690598,Utenos apskritis,0
1168,1.11505741690598,Utenos apskritis,1
1169,1.11505741690598,Utenos apskritis,0
1170,1.09310196811502,Tauragės apskritis,1
1171,1.09310196811502,Tauragės apskritis,0
1172,1.09310196811502,Tauragės apskritis,0
1173,1.2549759114363,Vilniaus apskritis,0
1174,1.14329250601343,Telšių apskritis,0
1175,0.989401997116528,Telšių apskritis,1
1176,0.807354642084502,Utenos apskritis,1
1177,1.09067035475125,Utenos apskritis,0
1178,1.14422706118996,Vilniaus apskritis,0
1179,1.1778472321341,Kauno apskritis,0
1180,0.8135025457966,Kauno apskritis,0
1181,0.803334240675515,Šiaulių apskritis,0
1182,0.828165283766322,Klaipėdos apskritis,0
1183,1.25143695402002,Panevėžio apskritis,0
1184,1.25143695402002,Panevėžio apskritis,0
1185,1.25983386693528,Šiaulių apskritis,0
1186,1.10405661132121,Kauno apskritis,0
1187,0.855990838505168,Vilniaus apskritis,0
1188,0.864328683911464,Panevėžio apskritis,0
1189,1.16312483193481,Šiaulių apskritis,0
1190,1.00268349122351,Vilniaus apskritis,0
1191,1.01930555622654,Kauno apskritis,0
1192,0.8135025457966,Kauno apskritis,0
1193,0.8135025457966,Kauno apskritis,0
1194,0.8135025457966,Kauno apskritis,0
1195,0.729021533150682,Telšių apskritis,0
1196,0.803334240675515,Šiaulių apskritis,0
1197,0.803334240675515,Šiaulių apskritis,1
1198,1.19374567185456,Panevėžio apskritis,0
1199,1.20175548682553,Šiaulių apskritis,1
1200,1.23936482445569,Vilniaus apskritis,0
1201,1.25983386693528,Šiaulių apskritis,0
1202,1.25143695402002,Panevėžio apskritis,0
1203,1.25983386693528,Šiaulių apskritis,0
1204,1.25983386693528,Šiaulių apskritis,1
1205,1.08605249013468,Vilniaus apskritis,0
1206,1.10405661132121,Kauno apskritis,1
1207,1.09025655064178,Šiaulių apskritis,0
1208,1.09025655064178,Šiaulių apskritis,0
1209,0.87012817118539,Šiaulių apskritis,0
1210,1.02815039332869,Vilniaus apskritis,0
1212,1.04519463791872,Kauno apskritis,0
1213,0.964962023544985,Kauno apskritis,0
1214,0.990943730953788,Alytaus apskritis,1
1215,0.864752172530804,Telšių apskritis,0
1216,0.95290056370523,Šiaulių apskritis,0
1217,0.950040686925769,Šiaulių apskritis,0
1218,1.02903265367016,Šiaulių apskritis,1
1219,1.0321303174145,Šiaulių apskritis,0
1220,0.95290056370523,Šiaulių apskritis,0
1221,0.949226151820517,Vilniaus apskritis,0
1222,1.02815039332869,Vilniaus apskritis,0
1223,0.998146061271978,Marijampolės apskritis,0
1224,0.884155598024468,Utenos apskritis,1
1225,1.02525107038044,Panevėžio apskritis,0
1226,0.930423694145223,Panevėžio apskritis,0
1227,0.938434288863165,Klaipėdos apskritis,0
1228,0.938434288863165,Klaipėdos apskritis,0
1229,1.01646123145396,Klaipėdos apskritis,0
1230,1.01646123145396,Klaipėdos apskritis,1
1231,0.982354698435902,Klaipėdos apskritis,0
1232,1.01536086878632,Vilniaus apskritis,0
1233,0.547185655492352,Alytaus apskritis,1
1234,0.949226151820517,Vilniaus apskritis,0
1235,0.949226151820517,Vilniaus apskritis,0
1236,0.949226151820517,Vilniaus apskritis,0
1237,1.10522645923835,Vilniaus apskritis,0
1239,1.15863978924657,Vilniaus apskritis,0
1240,1.15863978924657,Vilniaus apskritis,0
1241,1.15863978924657,Vilniaus apskritis,0
1242,1.15863978924657,Vilniaus apskritis,0
1243,1.15096130627104,Kauno apskritis,0
1244,1.15096130627104,Kauno apskritis,1
